FPrate,Sensivity,Precision,f1_score,Threshold
1.44419,0.74025,0.75887,0.74944,0.49675
1.44498,0.74030,0.75878,0.74942,0.49672
1.44577,0.74035,0.75869,0.74941,0.49669
1.44656,0.74039,0.75860,0.74939,0.49666
1.44734,0.74044,0.75852,0.74937,0.49662
1.44813,0.74049,0.75843,0.74935,0.49659
1.44892,0.74054,0.75834,0.74934,0.49656
1.44971,0.74059,0.75826,0.74932,0.49653
1.45050,0.74064,0.75817,0.74930,0.49650
1.45128,0.74069,0.75808,0.74928,0.49647
1.45207,0.74074,0.75799,0.74927,0.49644
1.45286,0.74079,0.75791,0.74925,0.49640
1.45365,0.74084,0.75782,0.74923,0.49637
1.45443,0.74089,0.75773,0.74921,0.49634
1.45522,0.74093,0.75764,0.74920,0.49631
1.45601,0.74098,0.75756,0.74918,0.49628
1.45680,0.74103,0.75747,0.74916,0.49624
1.45758,0.74108,0.75738,0.74914,0.49621
1.45837,0.74113,0.75729,0.74912,0.49618
1.45916,0.74118,0.75721,0.74911,0.49615
1.45995,0.74123,0.75712,0.74909,0.49612
1.46073,0.74127,0.75703,0.74907,0.49609
1.46152,0.74132,0.75695,0.74905,0.49606
1.46231,0.74137,0.75686,0.74904,0.49602
1.46310,0.74142,0.75677,0.74902,0.49599
1.46388,0.74147,0.75669,0.74900,0.49596
1.46467,0.74152,0.75660,0.74899,0.49593
1.46546,0.74157,0.75651,0.74897,0.49589
1.46625,0.74162,0.75643,0.74895,0.49586
1.46703,0.74167,0.75634,0.74893,0.49583
1.46782,0.74172,0.75625,0.74892,0.49580
1.46861,0.74177,0.75617,0.74890,0.49577
1.46940,0.74182,0.75608,0.74888,0.49573
1.47018,0.74187,0.75599,0.74886,0.49570
1.47097,0.74192,0.75591,0.74885,0.49567
1.47176,0.74197,0.75582,0.74883,0.49564
1.47255,0.74202,0.75573,0.74881,0.49561
1.47333,0.74207,0.75565,0.74880,0.49558
1.47412,0.74212,0.75556,0.74878,0.49554
1.47491,0.74217,0.75548,0.74876,0.49551
1.47570,0.74222,0.75539,0.74875,0.49548
1.47649,0.74227,0.75530,0.74873,0.49545
1.47727,0.74232,0.75522,0.74871,0.49542
1.47806,0.74237,0.75513,0.74869,0.49538
1.47885,0.74241,0.75504,0.74868,0.49535
1.47964,0.74246,0.75496,0.74866,0.49532
1.48042,0.74251,0.75487,0.74864,0.49529
1.48121,0.74256,0.75479,0.74862,0.49526
1.48200,0.74261,0.75470,0.74860,0.49523
1.48279,0.74266,0.75461,0.74859,0.49519
1.48357,0.74271,0.75453,0.74857,0.49516
1.48436,0.74275,0.75444,0.74855,0.49513
1.48515,0.74280,0.75435,0.74853,0.49510
1.48594,0.74285,0.75427,0.74852,0.49507
1.48672,0.74290,0.75418,0.74850,0.49504
1.48751,0.74295,0.75410,0.74848,0.49501
1.48830,0.74300,0.75401,0.74846,0.49497
1.48909,0.74305,0.75392,0.74845,0.49494
1.48987,0.74310,0.75384,0.74843,0.49491
1.49066,0.74315,0.75375,0.74841,0.49488
1.49145,0.74320,0.75367,0.74840,0.49485
1.49224,0.74325,0.75358,0.74838,0.49482
1.49302,0.74330,0.75350,0.74836,0.49479
1.49381,0.74335,0.75341,0.74835,0.49476
1.49460,0.74340,0.75333,0.74833,0.49472
1.49539,0.74345,0.75324,0.74831,0.49469
1.49617,0.74350,0.75315,0.74829,0.49466
1.49696,0.74354,0.75307,0.74828,0.49463
1.49775,0.74359,0.75298,0.74826,0.49460
1.49854,0.74364,0.75290,0.74824,0.49457
1.49932,0.74369,0.75281,0.74822,0.49454
1.50011,0.74374,0.75273,0.74821,0.49451
1.50090,0.74379,0.75264,0.74819,0.49448
1.50169,0.74384,0.75256,0.74817,0.49445
1.50248,0.74389,0.75247,0.74815,0.49441
1.50326,0.74394,0.75239,0.74814,0.49438
1.50405,0.74399,0.75230,0.74812,0.49435
1.50484,0.74404,0.75222,0.74811,0.49432
1.50563,0.74409,0.75213,0.74809,0.49429
1.50641,0.74414,0.75205,0.74807,0.49426
1.50720,0.74419,0.75196,0.74806,0.49423
1.50799,0.74425,0.75188,0.74804,0.49419
1.50878,0.74430,0.75179,0.74803,0.49416
1.50956,0.74435,0.75171,0.74801,0.49413
1.51035,0.74440,0.75162,0.74799,0.49410
1.51114,0.74445,0.75154,0.74798,0.49407
1.51193,0.74450,0.75146,0.74796,0.49404
1.51271,0.74456,0.75137,0.74795,0.49401
1.51350,0.74461,0.75129,0.74793,0.49397
1.51429,0.74466,0.75120,0.74792,0.49394
1.51508,0.74472,0.75112,0.74790,0.49391
1.51586,0.74477,0.75104,0.74789,0.49388
1.51665,0.74482,0.75095,0.74788,0.49385
1.51744,0.74488,0.75087,0.74786,0.49381
1.51823,0.74493,0.75079,0.74785,0.49378
1.51901,0.74499,0.75070,0.74784,0.49375
1.51980,0.74505,0.75062,0.74782,0.49372
1.52059,0.74510,0.75054,0.74781,0.49368
1.52138,0.74516,0.75046,0.74780,0.49365
1.52216,0.74521,0.75037,0.74778,0.49362
1.52295,0.74527,0.75029,0.74777,0.49359
1.52374,0.74533,0.75021,0.74776,0.49355
1.52453,0.74538,0.75012,0.74775,0.49352
1.52532,0.74544,0.75004,0.74773,0.49349
1.52610,0.74550,0.74996,0.74772,0.49346
1.52689,0.74555,0.74988,0.74771,0.49342
1.52768,0.74561,0.74979,0.74770,0.49339
1.52847,0.74567,0.74971,0.74768,0.49336
1.52925,0.74572,0.74963,0.74767,0.49333
1.53004,0.74578,0.74955,0.74766,0.49330
1.53083,0.74583,0.74946,0.74764,0.49326
1.53162,0.74589,0.74938,0.74763,0.49323
1.53240,0.74594,0.74930,0.74762,0.49320
1.53319,0.74600,0.74922,0.74760,0.49317
1.53398,0.74605,0.74913,0.74759,0.49314
1.53477,0.74611,0.74905,0.74758,0.49311
1.53555,0.74616,0.74897,0.74756,0.49308
1.53634,0.74622,0.74889,0.74755,0.49304
1.53713,0.74627,0.74880,0.74753,0.49301
1.53792,0.74632,0.74872,0.74752,0.49298
1.53870,0.74638,0.74864,0.74751,0.49295
1.53949,0.74643,0.74855,0.74749,0.49292
1.54028,0.74649,0.74847,0.74748,0.49289
1.54107,0.74654,0.74839,0.74746,0.49285
1.54185,0.74660,0.74831,0.74745,0.49282
1.54264,0.74665,0.74822,0.74744,0.49279
1.54343,0.74670,0.74814,0.74742,0.49276
1.54422,0.74676,0.74806,0.74741,0.49273
1.54500,0.74681,0.74798,0.74739,0.49270
1.54579,0.74687,0.74789,0.74738,0.49266
1.54658,0.74692,0.74781,0.74736,0.49263
1.54737,0.74697,0.74773,0.74735,0.49260
1.54815,0.74703,0.74765,0.74734,0.49257
1.54894,0.74708,0.74756,0.74732,0.49254
1.54973,0.74713,0.74748,0.74731,0.49251
1.55052,0.74719,0.74740,0.74729,0.49248
1.55131,0.74724,0.74732,0.74728,0.49245
1.55209,0.74730,0.74724,0.74727,0.49241
1.55288,0.74735,0.74715,0.74725,0.49238
1.55367,0.74741,0.74707,0.74724,0.49235
1.55446,0.74747,0.74699,0.74723,0.49232
1.55524,0.74752,0.74691,0.74722,0.49229
1.55603,0.74758,0.74683,0.74720,0.49225
1.55682,0.74764,0.74675,0.74719,0.49222
1.55761,0.74769,0.74667,0.74718,0.49219
1.55839,0.74775,0.74658,0.74717,0.49216
1.55918,0.74780,0.74650,0.74715,0.49213
1.55997,0.74786,0.74642,0.74714,0.49210
1.56076,0.74792,0.74634,0.74713,0.49207
1.56154,0.74797,0.74626,0.74712,0.49203
1.56233,0.74803,0.74618,0.74710,0.49200
1.56312,0.74809,0.74610,0.74709,0.49197
1.56391,0.74814,0.74602,0.74708,0.49194
1.56469,0.74820,0.74594,0.74707,0.49191
1.56548,0.74826,0.74585,0.74705,0.49188
1.56627,0.74832,0.74577,0.74704,0.49185
1.56706,0.74838,0.74569,0.74703,0.49181
1.56784,0.74844,0.74561,0.74702,0.49178
1.56863,0.74850,0.74553,0.74701,0.49175
1.56942,0.74855,0.74545,0.74700,0.49172
1.57021,0.74861,0.74537,0.74699,0.49169
1.57099,0.74867,0.74529,0.74698,0.49165
1.57178,0.74873,0.74521,0.74697,0.49162
1.57257,0.74879,0.74513,0.74696,0.49159
1.57336,0.74885,0.74505,0.74694,0.49156
1.57414,0.74891,0.74497,0.74693,0.49153
1.57493,0.74896,0.74489,0.74692,0.49150
1.57572,0.74902,0.74481,0.74691,0.49147
1.57651,0.74908,0.74473,0.74690,0.49143
1.57730,0.74914,0.74465,0.74689,0.49140
1.57808,0.74919,0.74457,0.74687,0.49137
1.57887,0.74925,0.74449,0.74686,0.49134
1.57966,0.74931,0.74441,0.74685,0.49131
1.58045,0.74937,0.74433,0.74684,0.49128
1.58123,0.74943,0.74425,0.74683,0.49125
1.58202,0.74949,0.74417,0.74682,0.49121
1.58281,0.74954,0.74409,0.74681,0.49118
1.58360,0.74960,0.74401,0.74680,0.49115
1.58438,0.74967,0.74393,0.74679,0.49112
1.58517,0.74973,0.74385,0.74678,0.49109
1.58596,0.74979,0.74377,0.74677,0.49105
1.58675,0.74985,0.74369,0.74676,0.49102
1.58753,0.74991,0.74362,0.74675,0.49099
1.58832,0.74998,0.74354,0.74674,0.49095
1.58911,0.75004,0.74346,0.74673,0.49092
1.58990,0.75010,0.74338,0.74672,0.49089
1.59068,0.75016,0.74330,0.74671,0.49086
1.59147,0.75022,0.74322,0.74671,0.49083
1.59226,0.75028,0.74314,0.74670,0.49079
1.59305,0.75034,0.74306,0.74669,0.49076
1.59383,0.75040,0.74298,0.74668,0.49073
1.59462,0.75046,0.74291,0.74667,0.49070
1.59541,0.75052,0.74283,0.74665,0.49067
1.59620,0.75058,0.74275,0.74664,0.49064
1.59698,0.75064,0.74267,0.74663,0.49061
1.59777,0.75070,0.74259,0.74662,0.49058
1.59856,0.75076,0.74251,0.74661,0.49054
1.59935,0.75082,0.74243,0.74660,0.49051
1.60014,0.75088,0.74235,0.74659,0.49048
1.60092,0.75094,0.74227,0.74658,0.49045
1.60171,0.75100,0.74220,0.74657,0.49042
1.60250,0.75107,0.74212,0.74657,0.49039
1.60329,0.75113,0.74204,0.74656,0.49035
1.60407,0.75119,0.74196,0.74655,0.49032
1.60486,0.75126,0.74188,0.74654,0.49029
1.60565,0.75132,0.74181,0.74653,0.49026
1.60644,0.75139,0.74173,0.74653,0.49022
1.60722,0.75145,0.74165,0.74652,0.49019
1.60801,0.75152,0.74157,0.74651,0.49016
1.60880,0.75158,0.74150,0.74651,0.49013
1.60959,0.75165,0.74142,0.74650,0.49009
1.61037,0.75171,0.74134,0.74649,0.49006
1.61116,0.75177,0.74126,0.74648,0.49003
1.61195,0.75184,0.74119,0.74647,0.49000
1.61274,0.75190,0.74111,0.74647,0.48997
1.61352,0.75196,0.74103,0.74646,0.48993
1.61431,0.75203,0.74096,0.74645,0.48990
1.61510,0.75209,0.74088,0.74644,0.48987
1.61589,0.75215,0.74080,0.74643,0.48984
1.61667,0.75222,0.74072,0.74643,0.48981
1.61746,0.75228,0.74065,0.74642,0.48977
1.61825,0.75235,0.74057,0.74641,0.48974
1.61904,0.75241,0.74049,0.74640,0.48971
1.61982,0.75248,0.74042,0.74640,0.48968
1.62061,0.75254,0.74034,0.74639,0.48965
1.62140,0.75261,0.74026,0.74638,0.48961
1.62219,0.75267,0.74019,0.74638,0.48958
1.62297,0.75274,0.74011,0.74637,0.48955
1.62376,0.75281,0.74003,0.74637,0.48951
1.62455,0.75287,0.73996,0.74636,0.48948
1.62534,0.75294,0.73988,0.74635,0.48945
1.62613,0.75300,0.73980,0.74635,0.48941
1.62691,0.75307,0.73973,0.74634,0.48938
1.62770,0.75314,0.73965,0.74633,0.48935
1.62849,0.75320,0.73957,0.74633,0.48931
1.62928,0.75327,0.73950,0.74632,0.48928
1.63006,0.75333,0.73942,0.74631,0.48925
1.63085,0.75340,0.73935,0.74631,0.48921
1.63164,0.75346,0.73927,0.74630,0.48918
1.63243,0.75353,0.73919,0.74629,0.48915
1.63321,0.75359,0.73912,0.74628,0.48912
1.63400,0.75365,0.73904,0.74627,0.48908
1.63479,0.75372,0.73896,0.74627,0.48905
1.63558,0.75378,0.73889,0.74626,0.48902
1.63636,0.75385,0.73881,0.74625,0.48899
1.63715,0.75391,0.73873,0.74625,0.48895
1.63794,0.75398,0.73866,0.74624,0.48892
1.63873,0.75404,0.73858,0.74623,0.48889
1.63951,0.75411,0.73851,0.74622,0.48885
1.64030,0.75417,0.73843,0.74622,0.48882
1.64109,0.75424,0.73835,0.74621,0.48879
1.64188,0.75430,0.73828,0.74621,0.48875
1.64266,0.75437,0.73820,0.74620,0.48872
1.64345,0.75444,0.73813,0.74619,0.48869
1.64424,0.75450,0.73805,0.74619,0.48865
1.64503,0.75457,0.73797,0.74618,0.48862
1.64581,0.75463,0.73790,0.74617,0.48859
1.64660,0.75470,0.73782,0.74617,0.48855
1.64739,0.75476,0.73775,0.74616,0.48852
1.64818,0.75483,0.73767,0.74615,0.48849
1.64896,0.75490,0.73760,0.74615,0.48845
1.64975,0.75496,0.73752,0.74614,0.48842
1.65054,0.75503,0.73744,0.74613,0.48839
1.65133,0.75509,0.73737,0.74612,0.48835
1.65212,0.75516,0.73729,0.74612,0.48832
1.65290,0.75522,0.73722,0.74611,0.48829
1.65369,0.75529,0.73714,0.74610,0.48825
1.65448,0.75535,0.73707,0.74610,0.48822
1.65527,0.75542,0.73699,0.74609,0.48818
1.65605,0.75549,0.73692,0.74609,0.48815
1.65684,0.75555,0.73684,0.74608,0.48812
1.65763,0.75562,0.73677,0.74607,0.48808
1.65842,0.75568,0.73669,0.74607,0.48805
1.65920,0.75575,0.73662,0.74606,0.48801
1.65999,0.75582,0.73654,0.74606,0.48798
1.66078,0.75589,0.73647,0.74605,0.48794
1.66157,0.75595,0.73639,0.74604,0.48791
1.66235,0.75602,0.73632,0.74604,0.48787
1.66314,0.75609,0.73624,0.74603,0.48784
1.66393,0.75615,0.73617,0.74603,0.48780
1.66472,0.75622,0.73609,0.74602,0.48777
1.66550,0.75628,0.73602,0.74601,0.48773
1.66629,0.75635,0.73594,0.74601,0.48770
1.66708,0.75642,0.73587,0.74600,0.48766
1.66787,0.75649,0.73579,0.74600,0.48763
1.66865,0.75655,0.73572,0.74599,0.48759
1.66944,0.75662,0.73565,0.74599,0.48756
1.67023,0.75669,0.73557,0.74598,0.48753
1.67102,0.75675,0.73550,0.74597,0.48749
1.67180,0.75682,0.73542,0.74597,0.48746
1.67259,0.75689,0.73535,0.74596,0.48742
1.67338,0.75695,0.73527,0.74595,0.48739
1.67417,0.75702,0.73520,0.74595,0.48736
1.67495,0.75708,0.73512,0.74594,0.48732
1.67574,0.75715,0.73505,0.74593,0.48729
1.67653,0.75721,0.73497,0.74593,0.48725
1.67732,0.75728,0.73490,0.74592,0.48722
1.67811,0.75734,0.73482,0.74591,0.48719
1.67889,0.75741,0.73475,0.74591,0.48715
1.67968,0.75748,0.73468,0.74590,0.48712
1.68047,0.75754,0.73460,0.74590,0.48708
1.68126,0.75761,0.73453,0.74589,0.48705
1.68204,0.75768,0.73445,0.74588,0.48701
1.68283,0.75774,0.73438,0.74588,0.48698
1.68362,0.75781,0.73430,0.74587,0.48694
1.68441,0.75788,0.73423,0.74587,0.48691
1.68519,0.75794,0.73416,0.74586,0.48688
1.68598,0.75801,0.73408,0.74585,0.48684
1.68677,0.75808,0.73401,0.74585,0.48681
1.68756,0.75814,0.73393,0.74584,0.48677
1.68834,0.75821,0.73386,0.74583,0.48674
1.68913,0.75827,0.73379,0.74583,0.48671
1.68992,0.75834,0.73371,0.74582,0.48667
1.69071,0.75840,0.73364,0.74581,0.48664
1.69149,0.75847,0.73356,0.74581,0.48660
1.69228,0.75853,0.73349,0.74580,0.48657
1.69307,0.75860,0.73341,0.74579,0.48654
1.69386,0.75866,0.73334,0.74579,0.48650
1.69464,0.75872,0.73327,0.74578,0.48647
1.69543,0.75879,0.73319,0.74577,0.48643
1.69622,0.75885,0.73312,0.74576,0.48640
1.69701,0.75891,0.73304,0.74575,0.48636
1.69779,0.75898,0.73297,0.74575,0.48633
1.69858,0.75904,0.73289,0.74574,0.48630
1.69937,0.75910,0.73282,0.74573,0.48626
1.70016,0.75917,0.73274,0.74572,0.48623
1.70095,0.75923,0.73267,0.74571,0.48619
1.70173,0.75930,0.73260,0.74571,0.48616
1.70252,0.75936,0.73252,0.74570,0.48612
1.70331,0.75942,0.73245,0.74569,0.48609
1.70410,0.75949,0.73237,0.74568,0.48605
1.70488,0.75955,0.73230,0.74568,0.48602
1.70567,0.75962,0.73223,0.74567,0.48598
1.70646,0.75968,0.73215,0.74566,0.48595
1.70725,0.75974,0.73208,0.74565,0.48591
1.70803,0.75981,0.73200,0.74565,0.48588
1.70882,0.75987,0.73193,0.74564,0.48585
1.70961,0.75993,0.73186,0.74563,0.48581
1.71040,0.76000,0.73178,0.74562,0.48578
1.71118,0.76006,0.73171,0.74561,0.48574
1.71197,0.76012,0.73163,0.74560,0.48571
1.71276,0.76018,0.73156,0.74560,0.48567
1.71355,0.76025,0.73149,0.74559,0.48564
1.71433,0.76031,0.73141,0.74558,0.48561
1.71512,0.76038,0.73134,0.74558,0.48557
1.71591,0.76044,0.73126,0.74557,0.48554
1.71670,0.76051,0.73119,0.74556,0.48550
1.71748,0.76057,0.73112,0.74555,0.48547
1.71827,0.76063,0.73104,0.74555,0.48544
1.71906,0.76070,0.73097,0.74554,0.48540
1.71985,0.76076,0.73090,0.74553,0.48537
1.72063,0.76083,0.73082,0.74552,0.48533
1.72142,0.76089,0.73075,0.74552,0.48530
1.72221,0.76096,0.73068,0.74551,0.48527
1.72300,0.76102,0.73060,0.74550,0.48523
1.72378,0.76109,0.73053,0.74550,0.48520
1.72457,0.76115,0.73046,0.74549,0.48517
1.72536,0.76121,0.73038,0.74548,0.48513
1.72615,0.76128,0.73031,0.74547,0.48510
1.72694,0.76134,0.73024,0.74547,0.48506
1.72772,0.76141,0.73017,0.74546,0.48503
1.72851,0.76147,0.73009,0.74545,0.48500
1.72930,0.76154,0.73002,0.74544,0.48496
1.73009,0.76160,0.72995,0.74544,0.48493
1.73087,0.76166,0.72987,0.74543,0.48490
1.73166,0.76172,0.72980,0.74542,0.48486
1.73245,0.76179,0.72973,0.74541,0.48483
1.73324,0.76185,0.72965,0.74540,0.48480
1.73402,0.76191,0.72958,0.74539,0.48476
1.73481,0.76197,0.72950,0.74539,0.48473
1.73560,0.76204,0.72943,0.74538,0.48470
1.73639,0.76210,0.72936,0.74537,0.48466
1.73717,0.76216,0.72928,0.74536,0.48463
1.73796,0.76222,0.72921,0.74535,0.48460
1.73875,0.76229,0.72914,0.74534,0.48457
1.73954,0.76235,0.72906,0.74534,0.48453
1.74032,0.76241,0.72899,0.74533,0.48450
1.74111,0.76247,0.72892,0.74532,0.48447
1.74190,0.76253,0.72884,0.74531,0.48443
1.74269,0.76259,0.72877,0.74530,0.48440
1.74347,0.76265,0.72870,0.74529,0.48437
1.74426,0.76271,0.72862,0.74528,0.48434
1.74505,0.76277,0.72855,0.74527,0.48430
1.74584,0.76283,0.72848,0.74526,0.48427
1.74662,0.76289,0.72840,0.74525,0.48424
1.74741,0.76295,0.72833,0.74524,0.48421
1.74820,0.76301,0.72825,0.74523,0.48417
1.74899,0.76307,0.72818,0.74521,0.48414
1.74977,0.76312,0.72811,0.74520,0.48411
1.75056,0.76318,0.72803,0.74519,0.48408
1.75135,0.76324,0.72796,0.74518,0.48404
1.75214,0.76330,0.72788,0.74517,0.48401
1.75293,0.76336,0.72781,0.74516,0.48398
1.75371,0.76341,0.72774,0.74515,0.48395
1.75450,0.76347,0.72766,0.74514,0.48392
1.75529,0.76353,0.72759,0.74513,0.48389
1.75608,0.76359,0.72751,0.74511,0.48385
1.75686,0.76364,0.72744,0.74510,0.48382
1.75765,0.76370,0.72737,0.74509,0.48379
1.75844,0.76376,0.72729,0.74508,0.48376
1.75923,0.76382,0.72722,0.74507,0.48372
1.76001,0.76387,0.72714,0.74506,0.48369
1.76080,0.76393,0.72707,0.74505,0.48366
1.76159,0.76399,0.72700,0.74503,0.48363
1.76238,0.76405,0.72692,0.74502,0.48360
1.76316,0.76411,0.72685,0.74501,0.48356
1.76395,0.76416,0.72678,0.74500,0.48353
1.76474,0.76422,0.72670,0.74499,0.48350
1.76553,0.76428,0.72663,0.74498,0.48347
1.76631,0.76434,0.72656,0.74497,0.48343
1.76710,0.76440,0.72648,0.74496,0.48340
1.76789,0.76446,0.72641,0.74495,0.48337
1.76868,0.76451,0.72634,0.74494,0.48334
1.76946,0.76457,0.72626,0.74493,0.48331
1.77025,0.76463,0.72619,0.74491,0.48328
1.77104,0.76469,0.72612,0.74490,0.48325
1.77183,0.76474,0.72604,0.74489,0.48321
1.77261,0.76480,0.72597,0.74488,0.48318
1.77340,0.76486,0.72590,0.74487,0.48315
1.77419,0.76492,0.72582,0.74486,0.48312
1.77498,0.76497,0.72575,0.74485,0.48309
1.77577,0.76503,0.72568,0.74483,0.48306
1.77655,0.76509,0.72560,0.74482,0.48303
1.77734,0.76514,0.72553,0.74481,0.48300
1.77813,0.76520,0.72546,0.74480,0.48297
1.77892,0.76526,0.72538,0.74479,0.48293
1.77970,0.76531,0.72531,0.74477,0.48290
1.78049,0.76537,0.72524,0.74476,0.48287
1.78128,0.76543,0.72516,0.74475,0.48284
1.78207,0.76548,0.72509,0.74474,0.48281
1.78285,0.76554,0.72502,0.74473,0.48278
1.78364,0.76560,0.72494,0.74472,0.48275
1.78443,0.76565,0.72487,0.74470,0.48272
1.78522,0.76571,0.72480,0.74469,0.48269
1.78600,0.76577,0.72472,0.74468,0.48265
1.78679,0.76583,0.72465,0.74467,0.48262
1.78758,0.76588,0.72458,0.74466,0.48259
1.78837,0.76594,0.72450,0.74464,0.48256
1.78915,0.76599,0.72443,0.74463,0.48253
1.78994,0.76605,0.72436,0.74462,0.48250
1.79073,0.76610,0.72428,0.74461,0.48247
1.79152,0.76616,0.72421,0.74459,0.48243
1.79230,0.76622,0.72414,0.74458,0.48240
1.79309,0.76627,0.72406,0.74457,0.48237
1.79388,0.76633,0.72399,0.74456,0.48234
1.79467,0.76638,0.72392,0.74455,0.48231
1.79545,0.76644,0.72384,0.74453,0.48228
1.79624,0.76649,0.72377,0.74452,0.48225
1.79703,0.76655,0.72370,0.74451,0.48222
1.79782,0.76661,0.72362,0.74450,0.48219
1.79860,0.76666,0.72355,0.74448,0.48215
1.79939,0.76672,0.72348,0.74447,0.48212
1.80018,0.76677,0.72341,0.74446,0.48209
1.80097,0.76683,0.72333,0.74444,0.48206
1.80176,0.76688,0.72326,0.74443,0.48203
1.80254,0.76694,0.72319,0.74442,0.48200
1.80333,0.76699,0.72311,0.74441,0.48197
1.80412,0.76705,0.72304,0.74439,0.48194
1.80491,0.76710,0.72297,0.74438,0.48191
1.80569,0.76716,0.72289,0.74437,0.48188
1.80648,0.76721,0.72282,0.74435,0.48185
1.80727,0.76727,0.72275,0.74434,0.48182
1.80806,0.76732,0.72267,0.74433,0.48179
1.80884,0.76737,0.72260,0.74432,0.48176
1.80963,0.76743,0.72253,0.74430,0.48173
1.81042,0.76748,0.72246,0.74429,0.48170
1.81121,0.76754,0.72238,0.74428,0.48167
1.81199,0.76759,0.72231,0.74426,0.48164
1.81278,0.76764,0.72224,0.74425,0.48161
1.81357,0.76770,0.72216,0.74423,0.48158
1.81436,0.76775,0.72209,0.74422,0.48155
1.81514,0.76780,0.72202,0.74421,0.48152
1.81593,0.76785,0.72194,0.74419,0.48149
1.81672,0.76791,0.72187,0.74418,0.48146
1.81751,0.76796,0.72180,0.74416,0.48143
1.81829,0.76801,0.72172,0.74415,0.48140
1.81908,0.76807,0.72165,0.74414,0.48137
1.81987,0.76812,0.72158,0.74412,0.48134
1.82066,0.76817,0.72151,0.74411,0.48131
1.82144,0.76823,0.72143,0.74410,0.48128
1.82223,0.76828,0.72136,0.74408,0.48125
1.82302,0.76833,0.72129,0.74407,0.48123
1.82381,0.76839,0.72121,0.74405,0.48120
1.82459,0.76844,0.72114,0.74404,0.48117
1.82538,0.76849,0.72107,0.74402,0.48114
1.82617,0.76854,0.72099,0.74401,0.48111
1.82696,0.76860,0.72092,0.74400,0.48108
1.82775,0.76865,0.72085,0.74398,0.48105
1.82853,0.76870,0.72078,0.74397,0.48102
1.82932,0.76875,0.72070,0.74395,0.48099
1.83011,0.76880,0.72063,0.74394,0.48097
1.83090,0.76886,0.72056,0.74392,0.48094
1.83168,0.76891,0.72048,0.74391,0.48091
1.83247,0.76896,0.72041,0.74389,0.48088
1.83326,0.76901,0.72034,0.74388,0.48085
1.83405,0.76906,0.72026,0.74386,0.48082
1.83483,0.76911,0.72019,0.74385,0.48079
1.83562,0.76917,0.72012,0.74383,0.48077
1.83641,0.76922,0.72005,0.74382,0.48074
1.83720,0.76927,0.71997,0.74381,0.48071
1.83798,0.76932,0.71990,0.74379,0.48068
1.83877,0.76937,0.71983,0.74378,0.48065
1.83956,0.76943,0.71975,0.74376,0.48062
1.84035,0.76948,0.71968,0.74375,0.48059
1.84113,0.76953,0.71961,0.74373,0.48057
1.84192,0.76958,0.71954,0.74372,0.48054
1.84271,0.76964,0.71946,0.74370,0.48051
1.84350,0.76969,0.71939,0.74369,0.48048
1.84428,0.76974,0.71932,0.74368,0.48045
1.84507,0.76979,0.71925,0.74366,0.48042
1.84586,0.76985,0.71917,0.74365,0.48039
1.84665,0.76990,0.71910,0.74363,0.48036
1.84743,0.76995,0.71903,0.74362,0.48034
1.84822,0.77000,0.71896,0.74361,0.48031
1.84901,0.77006,0.71889,0.74359,0.48028
1.84980,0.77011,0.71881,0.74358,0.48025
1.85059,0.77016,0.71874,0.74356,0.48022
1.85137,0.77021,0.71867,0.74355,0.48019
1.85216,0.77027,0.71860,0.74353,0.48016
1.85295,0.77032,0.71852,0.74352,0.48013
1.85374,0.77037,0.71845,0.74351,0.48011
1.85452,0.77042,0.71838,0.74349,0.48008
1.85531,0.77047,0.71831,0.74348,0.48005
1.85610,0.77053,0.71824,0.74346,0.48002
1.85689,0.77058,0.71816,0.74345,0.47999
1.85767,0.77063,0.71809,0.74343,0.47997
1.85846,0.77068,0.71802,0.74342,0.47994
1.85925,0.77073,0.71795,0.74340,0.47991
1.86004,0.77078,0.71787,0.74339,0.47988
1.86082,0.77083,0.71780,0.74337,0.47986
1.86161,0.77088,0.71773,0.74336,0.47983
1.86240,0.77093,0.71766,0.74334,0.47980
1.86319,0.77098,0.71758,0.74333,0.47977
1.86397,0.77103,0.71751,0.74331,0.47975
1.86476,0.77109,0.71744,0.74330,0.47972
1.86555,0.77114,0.71737,0.74328,0.47969
1.86634,0.77119,0.71730,0.74327,0.47967
1.86712,0.77124,0.71722,0.74325,0.47964
1.86791,0.77129,0.71715,0.74323,0.47961
