FPrate,Sensivity,Precision,f1_score,Threshold
0.56211,0.56830,0.80223,0.66530,0.67997
0.56289,0.56845,0.80205,0.66534,0.67988
0.56368,0.56863,0.80188,0.66541,0.67979
0.56447,0.56878,0.80170,0.66545,0.67970
0.56526,0.56893,0.80152,0.66549,0.67962
0.56604,0.56910,0.80134,0.66555,0.67952
0.56683,0.56927,0.80117,0.66560,0.67943
0.56762,0.56944,0.80100,0.66565,0.67934
0.56841,0.56960,0.80082,0.66570,0.67925
0.56919,0.56977,0.80065,0.66576,0.67916
0.56998,0.56992,0.80047,0.66580,0.67907
0.57077,0.57008,0.80029,0.66585,0.67897
0.57156,0.57024,0.80012,0.66590,0.67888
0.57234,0.57040,0.79994,0.66595,0.67879
0.57313,0.57057,0.79977,0.66600,0.67869
0.57392,0.57072,0.79959,0.66604,0.67860
0.57471,0.57089,0.79942,0.66610,0.67850
0.57550,0.57105,0.79925,0.66615,0.67841
0.57628,0.57121,0.79907,0.66620,0.67832
0.57707,0.57139,0.79890,0.66626,0.67822
0.57786,0.57154,0.79873,0.66630,0.67813
0.57865,0.57170,0.79855,0.66635,0.67804
0.57943,0.57186,0.79838,0.66640,0.67795
0.58022,0.57203,0.79821,0.66645,0.67786
0.58101,0.57219,0.79803,0.66650,0.67777
0.58180,0.57235,0.79786,0.66654,0.67768
0.58258,0.57252,0.79769,0.66660,0.67758
0.58337,0.57267,0.79752,0.66665,0.67749
0.58416,0.57284,0.79735,0.66670,0.67739
0.58495,0.57300,0.79717,0.66675,0.67730
0.58573,0.57316,0.79700,0.66680,0.67721
0.58652,0.57332,0.79683,0.66684,0.67712
0.58731,0.57347,0.79666,0.66689,0.67704
0.58810,0.57362,0.79648,0.66692,0.67695
0.58888,0.57376,0.79630,0.66696,0.67687
0.58967,0.57390,0.79613,0.66699,0.67679
0.59046,0.57404,0.79595,0.66702,0.67670
0.59125,0.57420,0.79578,0.66707,0.67661
0.59203,0.57434,0.79560,0.66710,0.67653
0.59282,0.57449,0.79543,0.66714,0.67645
0.59361,0.57463,0.79525,0.66717,0.67636
0.59440,0.57477,0.79507,0.66720,0.67628
0.59518,0.57492,0.79490,0.66725,0.67619
0.59597,0.57506,0.79473,0.66728,0.67611
0.59676,0.57521,0.79455,0.66732,0.67602
0.59755,0.57536,0.79438,0.66736,0.67594
0.59833,0.57551,0.79421,0.66740,0.67585
0.59912,0.57565,0.79403,0.66743,0.67577
0.59991,0.57579,0.79386,0.66747,0.67569
0.60070,0.57593,0.79368,0.66750,0.67561
0.60149,0.57606,0.79351,0.66752,0.67554
0.60227,0.57622,0.79334,0.66757,0.67545
0.60306,0.57636,0.79316,0.66760,0.67537
0.60385,0.57650,0.79299,0.66763,0.67529
0.60464,0.57664,0.79281,0.66766,0.67521
0.60542,0.57678,0.79264,0.66769,0.67513
0.60621,0.57692,0.79247,0.66773,0.67505
0.60700,0.57707,0.79229,0.66777,0.67497
0.60779,0.57721,0.79212,0.66780,0.67489
0.60857,0.57736,0.79195,0.66784,0.67481
0.60936,0.57751,0.79178,0.66788,0.67472
0.61015,0.57765,0.79161,0.66791,0.67464
0.61094,0.57780,0.79144,0.66795,0.67455
0.61172,0.57794,0.79127,0.66798,0.67447
0.61251,0.57808,0.79110,0.66802,0.67439
0.61330,0.57823,0.79092,0.66805,0.67431
0.61409,0.57837,0.79075,0.66809,0.67423
0.61487,0.57851,0.79058,0.66812,0.67414
0.61566,0.57866,0.79041,0.66816,0.67406
0.61645,0.57881,0.79024,0.66820,0.67398
0.61724,0.57895,0.79007,0.66823,0.67390
0.61802,0.57910,0.78990,0.66827,0.67381
0.61881,0.57924,0.78973,0.66831,0.67373
0.61960,0.57939,0.78956,0.66834,0.67365
0.62039,0.57954,0.78939,0.66838,0.67356
0.62117,0.57969,0.78923,0.66842,0.67348
0.62196,0.57984,0.78906,0.66846,0.67339
0.62275,0.57998,0.78889,0.66849,0.67331
0.62354,0.58012,0.78872,0.66853,0.67324
0.62432,0.58028,0.78855,0.66857,0.67315
0.62511,0.58043,0.78839,0.66861,0.67307
0.62590,0.58058,0.78822,0.66865,0.67299
0.62669,0.58074,0.78806,0.66870,0.67291
0.62748,0.58090,0.78789,0.66875,0.67282
0.62826,0.58106,0.78773,0.66879,0.67274
0.62905,0.58121,0.78756,0.66883,0.67266
0.62984,0.58137,0.78740,0.66888,0.67258
0.63063,0.58153,0.78724,0.66893,0.67250
0.63141,0.58169,0.78707,0.66897,0.67242
0.63220,0.58183,0.78690,0.66901,0.67234
0.63299,0.58199,0.78674,0.66905,0.67226
0.63378,0.58214,0.78658,0.66909,0.67218
0.63456,0.58229,0.78641,0.66913,0.67210
0.63535,0.58244,0.78625,0.66917,0.67202
0.63614,0.58259,0.78608,0.66921,0.67194
0.63693,0.58273,0.78591,0.66924,0.67186
0.63771,0.58288,0.78575,0.66928,0.67179
0.63850,0.58302,0.78558,0.66931,0.67171
0.63929,0.58316,0.78542,0.66935,0.67163
0.64008,0.58331,0.78525,0.66938,0.67155
0.64086,0.58345,0.78508,0.66941,0.67147
0.64165,0.58359,0.78492,0.66944,0.67139
0.64244,0.58373,0.78475,0.66948,0.67131
0.64323,0.58387,0.78458,0.66951,0.67124
0.64401,0.58401,0.78442,0.66954,0.67116
0.64480,0.58415,0.78425,0.66957,0.67108
0.64559,0.58429,0.78409,0.66960,0.67101
0.64638,0.58444,0.78392,0.66964,0.67093
0.64716,0.58458,0.78376,0.66967,0.67085
0.64795,0.58473,0.78359,0.66971,0.67077
0.64874,0.58487,0.78343,0.66974,0.67070
0.64953,0.58502,0.78327,0.66978,0.67062
0.65032,0.58516,0.78310,0.66982,0.67054
0.65110,0.58532,0.78294,0.66986,0.67046
0.65189,0.58547,0.78278,0.66990,0.67038
0.65268,0.58561,0.78262,0.66993,0.67030
0.65347,0.58576,0.78245,0.66997,0.67023
0.65425,0.58591,0.78229,0.67001,0.67015
0.65504,0.58605,0.78213,0.67004,0.67007
0.65583,0.58619,0.78196,0.67007,0.66999
0.65662,0.58633,0.78180,0.67010,0.66991
0.65740,0.58647,0.78164,0.67013,0.66983
0.65819,0.58662,0.78147,0.67017,0.66975
0.65898,0.58676,0.78131,0.67020,0.66967
0.65977,0.58690,0.78115,0.67023,0.66959
0.66055,0.58705,0.78099,0.67027,0.66951
0.66134,0.58719,0.78083,0.67030,0.66943
0.66213,0.58734,0.78066,0.67034,0.66935
0.66292,0.58748,0.78050,0.67037,0.66927
0.66370,0.58762,0.78034,0.67040,0.66920
0.66449,0.58776,0.78018,0.67044,0.66912
0.66528,0.58791,0.78002,0.67047,0.66904
0.66607,0.58805,0.77986,0.67051,0.66896
0.66685,0.58820,0.77970,0.67055,0.66888
0.66764,0.58835,0.77954,0.67058,0.66880
0.66843,0.58850,0.77938,0.67062,0.66872
0.66922,0.58865,0.77922,0.67066,0.66864
0.67000,0.58880,0.77906,0.67070,0.66857
0.67079,0.58895,0.77890,0.67074,0.66849
0.67158,0.58910,0.77875,0.67078,0.66840
0.67237,0.58925,0.77859,0.67082,0.66832
0.67315,0.58941,0.77843,0.67086,0.66824
0.67394,0.58955,0.77827,0.67089,0.66816
0.67473,0.58970,0.77812,0.67093,0.66808
0.67552,0.58985,0.77796,0.67097,0.66800
0.67631,0.59000,0.77780,0.67100,0.66792
0.67709,0.59014,0.77764,0.67104,0.66784
0.67788,0.59029,0.77748,0.67108,0.66776
0.67867,0.59044,0.77732,0.67111,0.66768
0.67946,0.59058,0.77716,0.67114,0.66760
0.68024,0.59073,0.77701,0.67118,0.66751
0.68103,0.59087,0.77685,0.67121,0.66743
0.68182,0.59101,0.77669,0.67125,0.66735
0.68261,0.59116,0.77653,0.67129,0.66727
0.68339,0.59131,0.77638,0.67132,0.66719
0.68418,0.59147,0.77622,0.67136,0.66711
0.68497,0.59161,0.77607,0.67140,0.66703
0.68576,0.59176,0.77591,0.67144,0.66695
0.68654,0.59191,0.77575,0.67148,0.66687
0.68733,0.59206,0.77560,0.67152,0.66679
0.68812,0.59222,0.77545,0.67156,0.66670
0.68891,0.59237,0.77529,0.67160,0.66662
0.68969,0.59253,0.77514,0.67164,0.66654
0.69048,0.59268,0.77498,0.67168,0.66646
0.69127,0.59283,0.77483,0.67172,0.66638
0.69206,0.59298,0.77468,0.67176,0.66629
0.69284,0.59314,0.77452,0.67180,0.66621
0.69363,0.59330,0.77437,0.67185,0.66612
0.69442,0.59346,0.77422,0.67189,0.66604
0.69521,0.59362,0.77407,0.67194,0.66596
0.69599,0.59377,0.77392,0.67198,0.66587
0.69678,0.59393,0.77376,0.67202,0.66579
0.69757,0.59408,0.77361,0.67207,0.66571
0.69836,0.59425,0.77346,0.67211,0.66562
0.69914,0.59441,0.77331,0.67216,0.66553
0.69993,0.59457,0.77316,0.67221,0.66545
0.70072,0.59473,0.77301,0.67225,0.66536
0.70151,0.59489,0.77286,0.67230,0.66528
0.70230,0.59505,0.77271,0.67234,0.66519
0.70308,0.59520,0.77256,0.67238,0.66511
0.70387,0.59536,0.77241,0.67243,0.66502
0.70466,0.59552,0.77226,0.67247,0.66494
0.70545,0.59567,0.77211,0.67251,0.66485
0.70623,0.59583,0.77196,0.67256,0.66477
0.70702,0.59599,0.77181,0.67260,0.66468
0.70781,0.59615,0.77166,0.67265,0.66459
0.70860,0.59632,0.77152,0.67270,0.66451
0.70938,0.59648,0.77137,0.67275,0.66442
0.71017,0.59664,0.77122,0.67279,0.66433
0.71096,0.59681,0.77108,0.67284,0.66424
0.71175,0.59697,0.77093,0.67289,0.66416
0.71253,0.59713,0.77078,0.67293,0.66408
0.71332,0.59729,0.77063,0.67298,0.66399
0.71411,0.59744,0.77048,0.67302,0.66391
0.71490,0.59762,0.77034,0.67307,0.66382
0.71568,0.59778,0.77019,0.67312,0.66374
0.71647,0.59794,0.77004,0.67317,0.66365
0.71726,0.59810,0.76990,0.67321,0.66357
0.71805,0.59826,0.76975,0.67326,0.66348
0.71883,0.59843,0.76961,0.67331,0.66339
0.71962,0.59859,0.76946,0.67335,0.66331
0.72041,0.59875,0.76931,0.67340,0.66323
0.72120,0.59892,0.76917,0.67345,0.66314
0.72198,0.59909,0.76903,0.67351,0.66305
0.72277,0.59926,0.76888,0.67355,0.66297
0.72356,0.59942,0.76874,0.67360,0.66289
0.72435,0.59958,0.76859,0.67365,0.66280
0.72514,0.59974,0.76844,0.67369,0.66272
0.72592,0.59989,0.76830,0.67373,0.66263
0.72671,0.60004,0.76815,0.67377,0.66255
0.72750,0.60020,0.76800,0.67381,0.66247
0.72829,0.60037,0.76786,0.67386,0.66238
0.72907,0.60053,0.76771,0.67391,0.66230
0.72986,0.60069,0.76757,0.67396,0.66221
0.73065,0.60085,0.76742,0.67400,0.66213
0.73144,0.60102,0.76728,0.67405,0.66204
0.73222,0.60119,0.76714,0.67410,0.66196
0.73301,0.60136,0.76700,0.67416,0.66187
0.73380,0.60153,0.76686,0.67421,0.66179
0.73459,0.60171,0.76672,0.67426,0.66170
0.73537,0.60187,0.76658,0.67431,0.66162
0.73616,0.60203,0.76643,0.67436,0.66153
0.73695,0.60220,0.76629,0.67441,0.66145
0.73774,0.60237,0.76615,0.67446,0.66137
0.73852,0.60253,0.76601,0.67451,0.66128
0.73931,0.60270,0.76586,0.67455,0.66120
0.74010,0.60287,0.76572,0.67461,0.66112
0.74089,0.60304,0.76558,0.67466,0.66103
0.74167,0.60321,0.76544,0.67471,0.66095
0.74246,0.60340,0.76531,0.67478,0.66086
0.74325,0.60357,0.76517,0.67483,0.66077
0.74404,0.60376,0.76504,0.67490,0.66068
0.74482,0.60393,0.76490,0.67495,0.66060
0.74561,0.60411,0.76476,0.67501,0.66051
0.74640,0.60428,0.76462,0.67506,0.66043
0.74719,0.60445,0.76448,0.67512,0.66034
0.74797,0.60463,0.76434,0.67517,0.66025
0.74876,0.60479,0.76421,0.67522,0.66017
0.74955,0.60497,0.76407,0.67527,0.66008
0.75034,0.60514,0.76393,0.67533,0.66000
0.75113,0.60531,0.76379,0.67538,0.65991
0.75191,0.60548,0.76365,0.67543,0.65983
0.75270,0.60565,0.76351,0.67548,0.65975
0.75349,0.60582,0.76338,0.67554,0.65966
0.75428,0.60599,0.76324,0.67558,0.65958
0.75506,0.60616,0.76310,0.67564,0.65950
0.75585,0.60633,0.76296,0.67569,0.65942
0.75664,0.60650,0.76283,0.67574,0.65933
0.75743,0.60668,0.76269,0.67579,0.65925
0.75821,0.60686,0.76255,0.67585,0.65917
0.75900,0.60703,0.76242,0.67591,0.65908
0.75979,0.60721,0.76228,0.67596,0.65900
0.76058,0.60739,0.76215,0.67603,0.65892
0.76136,0.60757,0.76202,0.67609,0.65883
0.76215,0.60775,0.76188,0.67614,0.65875
0.76294,0.60792,0.76175,0.67620,0.65867
0.76373,0.60810,0.76161,0.67625,0.65858
0.76451,0.60828,0.76148,0.67631,0.65850
0.76530,0.60846,0.76134,0.67637,0.65842
0.76609,0.60865,0.76121,0.67643,0.65833
0.76688,0.60882,0.76108,0.67649,0.65825
0.76766,0.60900,0.76095,0.67655,0.65816
0.76845,0.60917,0.76081,0.67660,0.65808
0.76924,0.60934,0.76067,0.67665,0.65800
0.77003,0.60951,0.76054,0.67670,0.65792
0.77081,0.60967,0.76040,0.67675,0.65784
0.77160,0.60984,0.76027,0.67680,0.65776
0.77239,0.61001,0.76013,0.67685,0.65768
0.77318,0.61019,0.76000,0.67691,0.65759
0.77396,0.61036,0.75986,0.67696,0.65751
0.77475,0.61054,0.75973,0.67701,0.65743
0.77554,0.61071,0.75959,0.67706,0.65735
0.77633,0.61087,0.75946,0.67711,0.65727
0.77712,0.61104,0.75933,0.67716,0.65719
0.77790,0.61122,0.75919,0.67722,0.65711
0.77869,0.61140,0.75906,0.67727,0.65703
0.77948,0.61157,0.75893,0.67733,0.65695
0.78027,0.61175,0.75879,0.67738,0.65687
0.78105,0.61192,0.75866,0.67744,0.65679
0.78184,0.61210,0.75853,0.67750,0.65671
0.78263,0.61227,0.75840,0.67755,0.65663
0.78342,0.61244,0.75827,0.67760,0.65655
0.78420,0.61261,0.75813,0.67765,0.65648
0.78499,0.61278,0.75800,0.67770,0.65640
0.78578,0.61295,0.75787,0.67775,0.65632
0.78657,0.61313,0.75773,0.67780,0.65624
0.78735,0.61332,0.75761,0.67787,0.65616
0.78814,0.61349,0.75748,0.67792,0.65608
0.78893,0.61367,0.75735,0.67798,0.65600
0.78972,0.61386,0.75722,0.67804,0.65592
0.79050,0.61404,0.75709,0.67810,0.65584
0.79129,0.61423,0.75696,0.67817,0.65576
0.79208,0.61440,0.75683,0.67822,0.65568
0.79287,0.61459,0.75670,0.67828,0.65560
0.79365,0.61476,0.75657,0.67833,0.65552
0.79444,0.61494,0.75644,0.67839,0.65545
0.79523,0.61512,0.75631,0.67845,0.65537
0.79602,0.61530,0.75619,0.67851,0.65529
0.79680,0.61549,0.75606,0.67857,0.65521
0.79759,0.61566,0.75593,0.67862,0.65514
0.79838,0.61584,0.75580,0.67868,0.65506
0.79917,0.61602,0.75567,0.67873,0.65498
0.79995,0.61619,0.75554,0.67879,0.65490
0.80074,0.61636,0.75541,0.67884,0.65483
0.80153,0.61653,0.75528,0.67889,0.65475
0.80232,0.61670,0.75515,0.67894,0.65468
0.80311,0.61687,0.75502,0.67899,0.65460
0.80389,0.61704,0.75489,0.67904,0.65453
0.80468,0.61721,0.75476,0.67909,0.65445
0.80547,0.61738,0.75463,0.67914,0.65437
0.80626,0.61754,0.75450,0.67919,0.65430
0.80704,0.61771,0.75437,0.67923,0.65423
0.80783,0.61788,0.75424,0.67928,0.65415
0.80862,0.61805,0.75411,0.67934,0.65408
0.80941,0.61823,0.75398,0.67939,0.65400
0.81019,0.61840,0.75385,0.67944,0.65393
0.81098,0.61858,0.75373,0.67950,0.65384
0.81177,0.61875,0.75360,0.67955,0.65377
0.81256,0.61891,0.75347,0.67959,0.65370
0.81334,0.61908,0.75334,0.67964,0.65363
0.81413,0.61925,0.75321,0.67969,0.65356
0.81492,0.61944,0.75308,0.67975,0.65348
0.81571,0.61961,0.75296,0.67981,0.65340
0.81649,0.61978,0.75283,0.67986,0.65332
0.81728,0.61996,0.75270,0.67991,0.65325
0.81807,0.62013,0.75258,0.67996,0.65317
0.81886,0.62030,0.75245,0.68001,0.65310
0.81964,0.62046,0.75232,0.68006,0.65303
0.82043,0.62064,0.75219,0.68011,0.65295
0.82122,0.62080,0.75206,0.68016,0.65288
0.82201,0.62097,0.75193,0.68021,0.65281
0.82279,0.62113,0.75180,0.68025,0.65274
0.82358,0.62130,0.75167,0.68029,0.65267
0.82437,0.62148,0.75155,0.68035,0.65259
0.82516,0.62164,0.75142,0.68040,0.65252
0.82595,0.62180,0.75129,0.68044,0.65244
0.82673,0.62197,0.75116,0.68049,0.65237
0.82752,0.62213,0.75103,0.68053,0.65230
0.82831,0.62229,0.75090,0.68057,0.65223
0.82910,0.62245,0.75077,0.68062,0.65216
0.82988,0.62261,0.75064,0.68066,0.65209
0.83067,0.62277,0.75052,0.68070,0.65202
0.83146,0.62293,0.75039,0.68075,0.65194
0.83225,0.62309,0.75026,0.68079,0.65187
0.83303,0.62326,0.75013,0.68083,0.65180
0.83382,0.62342,0.75000,0.68088,0.65173
0.83461,0.62359,0.74988,0.68093,0.65166
0.83540,0.62375,0.74975,0.68097,0.65159
0.83618,0.62391,0.74962,0.68101,0.65152
0.83697,0.62406,0.74949,0.68105,0.65145
0.83776,0.62422,0.74936,0.68109,0.65138
0.83855,0.62438,0.74923,0.68113,0.65131
0.83933,0.62454,0.74911,0.68118,0.65125
0.84012,0.62471,0.74898,0.68122,0.65118
0.84091,0.62487,0.74885,0.68127,0.65111
0.84170,0.62504,0.74873,0.68132,0.65104
0.84248,0.62520,0.74860,0.68136,0.65097
0.84327,0.62535,0.74847,0.68140,0.65090
0.84406,0.62552,0.74835,0.68144,0.65083
0.84485,0.62568,0.74822,0.68148,0.65077
0.84563,0.62584,0.74809,0.68152,0.65070
0.84642,0.62600,0.74796,0.68157,0.65063
0.84721,0.62617,0.74784,0.68162,0.65057
0.84800,0.62634,0.74771,0.68166,0.65050
0.84878,0.62650,0.74759,0.68171,0.65043
0.84957,0.62666,0.74746,0.68175,0.65037
0.85036,0.62682,0.74734,0.68179,0.65030
0.85115,0.62699,0.74721,0.68184,0.65023
0.85194,0.62714,0.74708,0.68188,0.65017
0.85272,0.62730,0.74696,0.68192,0.65010
0.85351,0.62745,0.74683,0.68196,0.65003
0.85430,0.62761,0.74670,0.68200,0.64997
0.85509,0.62776,0.74657,0.68203,0.64990
0.85587,0.62791,0.74644,0.68206,0.64984
0.85666,0.62806,0.74632,0.68210,0.64977
0.85745,0.62821,0.74619,0.68213,0.64970
0.85824,0.62836,0.74606,0.68217,0.64963
0.85902,0.62851,0.74593,0.68220,0.64957
0.85981,0.62866,0.74580,0.68224,0.64951
0.86060,0.62881,0.74567,0.68227,0.64944
0.86139,0.62896,0.74555,0.68231,0.64938
0.86217,0.62911,0.74542,0.68234,0.64931
0.86296,0.62926,0.74529,0.68238,0.64925
0.86375,0.62940,0.74516,0.68241,0.64919
0.86454,0.62955,0.74503,0.68244,0.64912
0.86532,0.62969,0.74490,0.68247,0.64906
0.86611,0.62984,0.74477,0.68250,0.64899
0.86690,0.62998,0.74464,0.68253,0.64893
0.86769,0.63013,0.74452,0.68256,0.64886
0.86847,0.63027,0.74439,0.68259,0.64879
0.86926,0.63042,0.74426,0.68262,0.64873
0.87005,0.63055,0.74413,0.68265,0.64866
0.87084,0.63069,0.74400,0.68268,0.64860
0.87162,0.63083,0.74387,0.68270,0.64854
0.87241,0.63097,0.74374,0.68273,0.64848
0.87320,0.63111,0.74361,0.68276,0.64841
0.87399,0.63126,0.74348,0.68279,0.64834
0.87477,0.63140,0.74335,0.68282,0.64828
0.87556,0.63153,0.74322,0.68284,0.64821
0.87635,0.63167,0.74309,0.68286,0.64815
0.87714,0.63180,0.74296,0.68289,0.64808
0.87793,0.63194,0.74283,0.68291,0.64802
0.87871,0.63208,0.74270,0.68294,0.64795
0.87950,0.63222,0.74257,0.68297,0.64789
0.88029,0.63236,0.74244,0.68300,0.64782
0.88108,0.63250,0.74231,0.68302,0.64776
0.88186,0.63265,0.74219,0.68305,0.64769
0.88265,0.63279,0.74206,0.68308,0.64763
0.88344,0.63293,0.74193,0.68311,0.64756
0.88423,0.63307,0.74180,0.68314,0.64750
0.88501,0.63321,0.74168,0.68317,0.64743
0.88580,0.63336,0.74155,0.68320,0.64736
0.88659,0.63349,0.74142,0.68322,0.64730
0.88738,0.63363,0.74129,0.68325,0.64723
0.88816,0.63377,0.74116,0.68327,0.64717
0.88895,0.63391,0.74104,0.68330,0.64711
0.88974,0.63404,0.74091,0.68332,0.64704
0.89053,0.63418,0.74078,0.68335,0.64698
0.89131,0.63432,0.74065,0.68337,0.64692
0.89210,0.63445,0.74052,0.68339,0.64685
0.89289,0.63458,0.74039,0.68342,0.64679
0.89368,0.63472,0.74027,0.68344,0.64673
0.89446,0.63486,0.74014,0.68347,0.64667
0.89525,0.63500,0.74001,0.68350,0.64660
0.89604,0.63514,0.73988,0.68352,0.64654
0.89683,0.63528,0.73976,0.68355,0.64648
0.89761,0.63543,0.73963,0.68358,0.64641
0.89840,0.63557,0.73951,0.68361,0.64635
0.89919,0.63571,0.73938,0.68364,0.64629
0.89998,0.63585,0.73926,0.68366,0.64622
0.90077,0.63598,0.73913,0.68368,0.64616
0.90155,0.63611,0.73900,0.68370,0.64610
0.90234,0.63624,0.73887,0.68373,0.64603
0.90313,0.63637,0.73874,0.68375,0.64597
0.90392,0.63651,0.73861,0.68377,0.64591
0.90470,0.63664,0.73848,0.68379,0.64584
0.90549,0.63677,0.73836,0.68381,0.64578
0.90628,0.63690,0.73823,0.68383,0.64572
0.90707,0.63703,0.73810,0.68385,0.64565
0.90785,0.63718,0.73798,0.68388,0.64558
0.90864,0.63731,0.73785,0.68390,0.64552
0.90943,0.63745,0.73772,0.68393,0.64545
0.91022,0.63758,0.73760,0.68395,0.64538
0.91100,0.63772,0.73747,0.68397,0.64532
0.91179,0.63786,0.73735,0.68400,0.64525
0.91258,0.63800,0.73722,0.68403,0.64518
0.91337,0.63813,0.73709,0.68405,0.64512
0.91415,0.63826,0.73697,0.68407,0.64505
0.91494,0.63840,0.73684,0.68410,0.64498
0.91573,0.63853,0.73671,0.68411,0.64492
0.91652,0.63866,0.73659,0.68414,0.64486
0.91730,0.63879,0.73646,0.68416,0.64479
0.91809,0.63892,0.73633,0.68418,0.64473
0.91888,0.63905,0.73621,0.68420,0.64466
0.91967,0.63918,0.73608,0.68422,0.64460
0.92045,0.63932,0.73595,0.68424,0.64453
0.92124,0.63945,0.73583,0.68426,0.64447
0.92203,0.63958,0.73570,0.68428,0.64440
0.92282,0.63970,0.73557,0.68430,0.64433
0.92360,0.63983,0.73545,0.68431,0.64427
0.92439,0.63996,0.73532,0.68433,0.64420
0.92518,0.64008,0.73519,0.68435,0.64414
0.92597,0.64021,0.73507,0.68437,0.64408
0.92676,0.64034,0.73494,0.68439,0.64401
0.92754,0.64048,0.73482,0.68441,0.64394
0.92833,0.64061,0.73469,0.68443,0.64388
0.92912,0.64074,0.73456,0.68445,0.64382
0.92991,0.64086,0.73444,0.68447,0.64375
0.93069,0.64099,0.73431,0.68448,0.64369
0.93148,0.64112,0.73419,0.68450,0.64363
0.93227,0.64125,0.73406,0.68452,0.64356
0.93306,0.64138,0.73394,0.68454,0.64349
0.93384,0.64151,0.73381,0.68456,0.64343
0.93463,0.64164,0.73369,0.68458,0.64336
0.93542,0.64177,0.73356,0.68460,0.64330
0.93621,0.64189,0.73343,0.68462,0.64323
0.93699,0.64202,0.73331,0.68464,0.64317
0.93778,0.64215,0.73318,0.68466,0.64310
0.93857,0.64229,0.73306,0.68468,0.64304
0.93936,0.64242,0.73294,0.68470,0.64297
0.94014,0.64256,0.73281,0.68472,0.64290
0.94093,0.64269,0.73269,0.68474,0.64284
0.94172,0.64282,0.73257,0.68477,0.64277
0.94251,0.64295,0.73244,0.68478,0.64271
0.94329,0.64308,0.73232,0.68480,0.64264
0.94408,0.64321,0.73219,0.68482,0.64257
0.94487,0.64334,0.73207,0.68484,0.64250
0.94566,0.64348,0.73195,0.68487,0.64243
0.94644,0.64361,0.73183,0.68489,0.64237
0.94723,0.64374,0.73170,0.68491,0.64230
0.94802,0.64388,0.73158,0.68493,0.64223
0.94881,0.64401,0.73146,0.68495,0.64216
0.94959,0.64414,0.73134,0.68497,0.64209
0.95038,0.64426,0.73121,0.68499,0.64203
0.95117,0.64439,0.73109,0.68501,0.64196
0.95196,0.64452,0.73096,0.68502,0.64190
0.95275,0.64464,0.73084,0.68504,0.64183
0.95353,0.64476,0.73071,0.68505,0.64177
0.95432,0.64488,0.73059,0.68506,0.64170
0.95511,0.64502,0.73047,0.68509,0.64163
0.95590,0.64515,0.73034,0.68511,0.64156
0.95668,0.64528,0.73022,0.68513,0.64149
0.95747,0.64541,0.73010,0.68515,0.64142
0.95826,0.64554,0.72998,0.68516,0.64136
0.95905,0.64566,0.72985,0.68518,0.64129
0.95983,0.64579,0.72973,0.68520,0.64123
0.96062,0.64592,0.72961,0.68522,0.64116
0.96141,0.64604,0.72948,0.68523,0.64109
0.96220,0.64618,0.72936,0.68525,0.64103
0.96298,0.64631,0.72924,0.68527,0.64096
0.96377,0.64645,0.72912,0.68530,0.64089
0.96456,0.64657,0.72900,0.68532,0.64083
0.96535,0.64670,0.72888,0.68534,0.64076
0.96613,0.64683,0.72876,0.68536,0.64069
0.96692,0.64696,0.72863,0.68537,0.64063
0.96771,0.64708,0.72851,0.68539,0.64056
0.96850,0.64721,0.72839,0.68540,0.64050
0.96928,0.64733,0.72827,0.68542,0.64044
0.97007,0.64745,0.72814,0.68543,0.64037
0.97086,0.64757,0.72802,0.68544,0.64031
0.97165,0.64769,0.72789,0.68545,0.64025
0.97243,0.64781,0.72777,0.68547,0.64018
0.97322,0.64793,0.72765,0.68548,0.64012
0.97401,0.64805,0.72752,0.68549,0.64005
0.97480,0.64817,0.72740,0.68551,0.63999
0.97559,0.64829,0.72728,0.68552,0.63993
0.97637,0.64841,0.72715,0.68553,0.63986
0.97716,0.64854,0.72703,0.68554,0.63980
0.97795,0.64866,0.72691,0.68556,0.63974
0.97874,0.64879,0.72679,0.68558,0.63967
0.97952,0.64891,0.72667,0.68559,0.63961
0.98031,0.64903,0.72654,0.68560,0.63954
0.98110,0.64915,0.72642,0.68562,0.63948
0.98189,0.64928,0.72630,0.68563,0.63942
0.98267,0.64940,0.72618,0.68565,0.63935
0.98346,0.64953,0.72606,0.68566,0.63929
0.98425,0.64965,0.72594,0.68568,0.63923
0.98504,0.64978,0.72582,0.68570,0.63916
0.98582,0.64991,0.72570,0.68572,0.63910
0.98661,0.65004,0.72558,0.68573,0.63904
0.98740,0.65017,0.72546,0.68576,0.63897
0.98819,0.65030,0.72534,0.68578,0.63891
